 Personal Loan|"""Minimal processing fee"""|                                 Interest rate offered by Syndicate bank was 9.9%, I would say its average. I dont have any idea about that. I am not sure about the market condition right now . I am holding a salary account that is why I had  chosen Syndicate bank . They have taken rs 500 for one lakh as the processing fee which is very minimal. |MAHENDRA  DHANGAR|                                     , mumbai|                                     Reviewed on Dec 09, 2015
 Current Account|"""Helpfull"""|                                 Syndicate Bank is one of the oldest and major commercial banks of India. It was founded by T M A Pai, Upendra Pai and Vaman Kudva. At the time of its establishment, the bank was known as Canara Industrial and Banking Syndicate Limited. The bank, along with 13 major commercial banks of India, was nationalised on 19 July 1969, by the Government of India.|Dinesh Dake|                                     , mumbai|                                     Reviewed on Dec 07, 2015
 Saving Account|"""Office atmosphere is not good.."""|                                 My father was working with Syndicate bank and he opened savings account for me. Government banks are always safe for all the things for sure. Actually staff are not that aggressive and they ask for many documents as if we miss one document the process will be late. Office environment is not customer friendly.|AMOL SHIVAJI SATPUTE|                                     , mumbai|                                     Reviewed on Dec 01, 2015
 Saving Account|"""Fair Enough!!"""|                                 When I tried to open an account with them, they were very flexible. Balance has to be maintained is around 1000  with Syndicate Bank. Their net banking facility is okay however more features should be added with latest information. It is fair enough with them. |SYAM SUNDAR KOTHAPALLI|                                     , hyderabad|                                     Reviewed on Nov 30, 2015
 Personal Loan|"""Good services"""|                                 I had a earlier experience with Syndicate Bank for the personal loan. The process for the loan has been simple with no much of documentation done. The rate of interest was also normal, it was around 14%. The processing charges was standard and overall a satisfactory process.|MAHADEVU  NAGENDRA|                                     , mysore|                                     Reviewed on Nov 17, 2016
 Saving Account|"""Average experience"""|                                 I would say that Syndicate bank is not that great, they are very slow in the customer services. They are slow to respond back for any query. It is a average experience. I hold a savings account and the online features are also not very convenient.|MAHADEVU  NAGENDRA|                                     , mysore|                                     Reviewed on Nov 17, 2016
 Education Loan|"""For educational  loan is okay"""|"                                 With Syndicate bank I had taken an educational loan before 10 years. This was offered based  on my Father's agricultural account. I had paid some EMI which is mandate and there is a flexibility to pay the amount after 6 months too. Of course they would be charging some charges for the same however the charges are very minimal. "|SRINIVASULU  REDDY|                                     , bangalore|                                     Reviewed on Nov 16, 2016
 Education Loan|"""Hassle free and supportive"""|"                                 Really the best banker you can rely on for education loans.The entire process completed much faster and smoother than I imagined, thanks to the staff for so much involvement, patience and support. Compared to the other so called bigger banks, staff here is so much customer friendly,helpful and understanding. Also the interest rates are much attractive considering the persistent negligence of banks towards students while giving educational loans.Even the bank managers are so down to earth while talking to him regarding my doubts. Sinciere suggestion to visit Syndicate bank if you have an education loan on your mind. "|Vinay|                                     , mumbai|                                     Reviewed on Nov 13, 2016
 Saving Account|"""It is not that great"""|"                                 Syndicate bank is not that great, because they keep changing the bank without prior notification. When ever I visit the branch for the cash withdrawal they say that cash not available. This bank was opened at my home town before 5 years. "|TANGUTURI  PENCHALAIAH|                                     , chennai|                                     Reviewed on Nov 11, 2016
 Saving Account|"""Very good"""|"                                 I had never moved  banks in the last 3 years. At present I bank with Syndicate the most interesting feature of this Syndicate bank is they are very good in responding when ever we visit the branch. As I had taken loan from a personal loan with Syndicate bank they respond me very well. I normally visit the Kilpauk branch and this Branch is in existence for the past 3 to 4 years only, but still I like they way they serve their customers. "|KANAGARAJ  S|                                     , chennai|                                     Reviewed on Nov 08, 2016
 Personal Loan|"""On time payment"""|"                                 Syndicate bank keeps debiting the payment from my account on time. .I used to get statements from them on time  once in every 6 months also I can access the same information through online as well . I used to check my statements online. They do not deduct any additional charges too. The rate of interest charged by them was 11%. "|KANAGARAJ  S|                                     , chennai|                                     Reviewed on Nov 08, 2016
 Saving Account|"""Syndicate was excellent"""|                                 Syndicate bank was easy and convenient. I am happy to say that I am  a long time customer of that bank. There will be no maintenance charges if my balance is  zero . I could do third party transactions easier. But in Pune there are less syndicate bank ATMS. However I am glad to use the  services of branch they had coordinated well even they did  not ask for much paper works.|PRADEEP MAHADEV JADHAV|                                     , pune|                                     Reviewed on Oct 31, 2016
 Education Loan|"""Its good"""|"                                 Everything was carried out really well by Syndicate bank. It was all fine, because I had approached them and the customer service was really good. I had approached them and they had provided outstanding customer service. It was my own bank they had infact asked for some collateral security for providing the educational loan. "|ASWANI KUMAR SIVALENKA|                                     , hyderabad|                                     Reviewed on Oct 18, 2016
 Saving Account|"""The best"""|                                 I maintain a savings account with Syndicate bank. I been using their services for 15 years. For me they are the best, as I have not seen any kind of difficulties banking with them. They also have very good online services. It is very much convenient to do most of my banking needs online.|BISHMA B  BHATTACHARJEE|                                     , new delhi|                                     Reviewed on Sep 06, 2016
 Personal Loan|"""Convential banking"""|"                                 Syndicate bank follows a convential way of banking, where I had to visit the branch to make the EMI payment manual every month as they do not have faciliites like ECS in place. On the contary , the interest rate offered by them was very minimal so as the processing fee. On top of that pre-clousre and partial payment options were also avialiable.  "|NILESH   HASTAK|                                     , hyderabad|                                     Reviewed on Sep 03, 2016
 Saving Account|"""Average"""|                                 I hold a savings account with Syndicate bank. I do not use the account much. The services and response from them is pretty slow. I also do not use the online facilities. The account is maintained as it is good to have an account at a public sector bank. |VISHAL  GAIKWAD|                                     , mumbai|                                     Reviewed on Sep 01, 2016
 Saving Account|"""I am a customer for ages"""|"                                 Right from the year 1987, I am holding my Syndicate bank account. The best part  is, I can apply for a loan when ever I want however, I was not offered any preferential rate of interest. No grievances nor any complaints as such. Earlier the branch timing was from 9.00 AM to 4.00 pm , currently the branch timings has changed to 10.00 AM TO 4.00 PM, also 2nd Saturday and 4th Saturday is the holiday for the bank. "|RANGARAJAN LADHAGIRI SUBRAMANIAN|                                     , chennai|                                     Reviewed on Sep 01, 2016
 Personal Loan|"""Best response at the bank"""|"                                 I simply love the services offered by Syndicate bank as they  act according to my wish no matter what ever it is. For instance I had placed a request for my personal loan and my loan was approved without any hesitation. They provide proper service as they were constantly in touch with me and even during the closure of the loan account I did not face any hassle with them. "|RANGARAJAN LADHAGIRI SUBRAMANIAN|                                     , chennai|                                     Reviewed on Sep 01, 2016
 Education Loan|"""Not satisfactory"""|                                 Syndicate bank hukkeri branch  rules were different  not satified with the bank. Manager behaviour was not good,  they have not  given  the uniform fee and a travel fee for BCA course, they denied to give the loan for BCA course finally they   responded to sanction the loan...|nikhil naik|                                     , belgaum|                                     Reviewed on Aug 10, 2016
 Saving Account|"""Very good"""|                                 My Overall experience with Syndicate bank is very good. I hold a salary account with Syndicate bank. Bank person is very responsive and helpful. Whenever I had a query the bank person resolves it immediately. During official timings I had a internet problem and the  bank person  was always ready to help. I hold a joint account with my wife.|SANJIB  GIRI|                                     , haldia|                                     Reviewed on Aug 01, 2016
 Education Loan|"""Fast process """|                                 I remember the day when the application was submitted with Syndicate bank.They responded and processed on the same day for a education loan.The rate of interest applied was very convenient for the customer to get and definitely I may recommend this experience.|GYAN PRAKASH  PRAKASH|                                     , bangalore|                                     Reviewed on Jul 19, 2016
 Current Account|"""Helpful"""|                                 Syndicate bank  is quite flexible, the bank has always helped me without  much  restrictions. I hold a current account with them. I do not need have to maintain any kind of a minimum balance. In time of  emergency they provide a over draft facility as well which is very helpful to me. I am a 20 year old customer of the bank and I did not face any issues as such.|VIJAY KENCHAPPA  KENCHAPPA|                                     , bangalore|                                     Reviewed on Jul 12, 2016
 Saving Account|"""Average"""|                                 Over a period of 13 years,  I hold my salary account with Syndicate bank.  Being a value customer of the bank, it has not given me any offers and I felt that their services were of average kind only.   It was because my working place and the bank were in different locations I decided to close my account. |RAMESH  THIYAGARAJAN|                                     , thanjavur|                                     Reviewed on Jul 11, 2016
 Recurring Deposit|"""Good """|                                 I have recurring deposit with Syndicate bank and the interest rate is around 9.5% for the term of one year.  If so I withdraw the money before the term got over they will charge penalty from the interest what I earned. Customer service is good with the Syndicate bank.|GURUMOORTHI  SUBBAIAH|                                     , chennai|                                     Reviewed on Jun 28, 2016
 Car Loan|"""Better!!"""|                                 It is a  nationalized  bank, they are good in terms  of service, their charges are nominal. In one day documents were collected and  they have disbursed my loan.  Over all it was a good experience with Syndicate bank in terms of car loan. |SYAM SUNDAR KOTHAPALLI|                                     , hyderabad|                                     Reviewed on Nov 30, 2015
 Home Loan|"""Good loan processing!!!"""|                                 Syndicate bank, it is very good in terms of home loan. They have a very good customer service. Interest rate is marginally high still it is okay for me. It is floating interest rate with nominal charges. Within 10 days they have processed my loan. Documents was very simple ans fantastic. It was customized banking and it was very smooth process. |GANESH  RAM|                                     , surat|                                     Reviewed on Nov 30, 2015
 Saving Account|"""My good Experience"""|"                                 I had savings account in Syndicate bank, Dahisar branch, my salary was coming there. The services are very good. I thank them for all the help they have granted to me. Earlier, I had savings account in Syndicate bank, dahisar branch, my salary was coming there. The services are very good. They had sanction me a personal loan.The service was very good. Their net banking is good.(SYNDICATE BANK) "|laksh|                                     , mumbai|                                     Reviewed on Nov 30, 2015
 Saving Account|"""Good """|                                 Syndicate bank  NRI account is the one which I have closed from the last one year of time. Services are good with them and I have not properly running with this account. Responsiveness on that time was good on that time and the customers service too.|PATHA  RAJ|                                     , chennai|                                     Reviewed on Nov 28, 2015
 Saving Account|"""Average experience"""|                                  From syndicate bank i have saving account for seven years.  The service is very slow compared to sbi bank.   They do not have the mobile application  which is the draw back .  Branches are very poor.  ATM card service is good but we cannot much atm centers.  After 5 transactions   with other bank  they charge some penalty  for per transactions. |BIKRAM  JENA|                                     , kharagpur|                                     Reviewed on Nov 26, 2015
 Gold Loan|"""No issues so far"""|                                 7% is the rate of interest was offered to me for my gold.  SYNDICATE BANK has the nominal processing fees with them for this loan. There was no additional charges also and I have taken very small amount only from them. Over it is good experience to me. |SAM  DEVADANAM|                                     , thiruvananthapuram|                                     Reviewed on Nov 23, 2015
 Saving Account|"""Good service"""|                                 I am holding my salary account with SYNDICATE BANK for the last one year. The response was very good with them. I took my gold loan from them because of their processing. They are providing good offers to their own customers. |SAM  DEVADANAM|                                     , thiruvananthapuram|                                     Reviewed on Nov 23, 2015
 Saving Account|"""Good service """|                                 The service provided by Syndicate bank was good based on the account maintenance.They do maintain the transparency with the customer regarding any action taken on the customer account.They do fulfill the customer requirement. I have not used Internet or mobile application|LATA RADHAKRISHNA KOLLUR|                                     , hubli|                                     Reviewed on Nov 21, 2015
 Saving Account|"""easy to operate from any where"""|                                 SYNDICATE BANK bank was very good to me, almost eight years I am holding this savings account with them. Initially it was an salary account with zero balance. Am just continuing this account with them. There is no issues in reaching the ATM centers and bank branches. One of the branch is located near to my residence itself. |DEEPIKA  CHINTHAMANI|                                     , bangalore|                                     Reviewed on Nov 20, 2015
 Saving Account|"""Need lots of improvement."""|                                 Syndicate bank don't have customer service and not able to provide any information to the customer. Even if you want to know the outstanding balance amount have to go the branch or have to see the passbook. I provided my details several times but they haven't provided debit card or net banking for the savings account that I opened.|MOHAMMED  FAISAL|                                     , new delhi|                                     Reviewed on Nov 14, 2015
 Saving Account|"""Need best banking"""|                                 Now I am having the savings account with the Syndicate Bank. I have tried to open the Netbanking but I failed to open that, also many of my friends are telling is the worst one. I am having this account from the last 2013 january onwards. In  my branch customer service is not good, except one or two executives rest of them are not giving good response.|JAANAGIRAAMAN  GANESAN|                                     , coimbatore|                                     Reviewed on Nov 13, 2015
 Saving Account|"""Needs improvement!"""|                                 Updating passbook is still done in the Syndicate bank. For the past 1.5 years, I am having my salary account with them. It would be nice if they are technologically advanced. I would suggest them to make the Internet banking options more simplified.|SIDDHARTH  YELETI|                                     , visakhapatnam|                                     Reviewed on Nov 11, 2015
 Saving Account|"""It is good.."""|                                 When I have visited their branch of Syndicate bank they were good but comparing to private sector banks customer satisfaction level and quality is not there. They took 8 days to gt open the savings account. Level of service should be improved. Approximately the rate of int erst is 4% |SANDEEP  JAIN|                                     , hyderabad|                                     Reviewed on Nov 07, 2015
 Saving Account|"""slow but more benefits..."""|                                 Hardly the Syndicate bank has taken one and half days to open my savings account. They kept redirecting to number of officers to get things done. Opened an account to avail a car loan because rate will be very less here. Process will be slow but benefits are more.|NEERAJ  OJHA|                                     , bangalore|                                     Reviewed on Nov 06, 2015
 Saving Account|"""Give good care.."""|                                 Service is not that good and no net banking in Syndicate bank. I never interacted with the customer executive. Rate of interest on savings account is normal like other government banks. They have to be like private banks in servicing the customers. Care the customers with extra care so they will choose  private banks.|SACHIN  KUMAR|                                     , new delhi|                                     Reviewed on Nov 06, 2015
 Saving Account|"""Very good"""|                                  I have the account with syndicate for ten years. They do not offer any loans to the customers. It is difficult to operate the net banking. ATM  network and branches  are fine. Customer service is also very good.   We need to maintain Rs.1000 in the account.|VIPIN  PAULOSE|                                     , calicut|                                     Reviewed on Nov 06, 2015
 Saving Account|"""Response should be better"""|                                 Syndicate bank is the worst savings account which I have. For everything they will ask around 1 week of time to get anything like cheque books and the ATM card dispatch. I would like to suggest that they need to give the quick response.|VISWANATHAN  R|                                     , chennai|                                     Reviewed on Nov 06, 2015
 Saving Account|"""Worst"""|                                 I have the savings account with the Syndicate bank from the last 9 years of time and I have experienced good with them. Online banking facilities are not good with them because I have requested them to get the online banking facilities but they have  not responded me till now. Banking policies are normal with them. For getting ITR  they are not responding good.|SELVARAJ  SRINIVASAN|                                     , chennai|                                     Reviewed on Nov 05, 2015
 Fixed Deposit|"""Better"""|                                 I had the fixed deposit with the Syndicate Bank and they gave around 8% to 9% as the rate of interest before 2 to 3 years of time. I been banking with the syndicate bank before 10 years of time. My relationship is good and it depends with the manager. Minimum lock in period is around 12 months of time. Response is good with them.|SELVARAJ  SRINIVASAN|                                     , chennai|                                     Reviewed on Nov 05, 2015
 Other Loan|"""Wonderful"""|                                 I got the gold loan with the Syndicate Bank. Rate of interest was around 12.75% and the loan amount got disbursed within a day itself. Customer service is good with them and its  joint account. Services are no issues and there are no hassles. |SELVARAJ  SRINIVASAN|                                     , chennai|                                     Reviewed on Nov 05, 2015
 Saving Account|"""Can be improved!"""|                                 Though I do have a Syndicate bank branch inside my office premises, it is easy to visit the branch for any banking queries. Internet banking facility can  be made more user friendly for the salary account. It would be nice if they improvise the response towards the account.|NARINDER PAL SINGH|                                     , chandigarh|                                     Reviewed on Mar 01, 2016
 Saving Account|"""Bad"""|                                 Branch response with the Syndicate bank is not good and I have opened this account on 2010 as a savings account. ATM services are not good with the Syndicate bank and they can improve the services in the branch, also assist the customer should happen in the nice manner.|LOKESH  LINGAPPA|                                     , bangalore|                                     Reviewed on Feb 27, 2016
 Saving Account|"""Average"""|                                 I hold a salary account with Syndicate bank. The services are average. They are a bit slow at the bank. When I approach them. The rate of interest is good. It is of 14% for the personal loans. The charges are high for the debit card. The online facility is good. But they do not have any kind of charges for the NEFT or IMPS transfers. |SUNIL K GARIA|                                     , kalyan|                                     Reviewed on Feb 26, 2016
 Saving Account|"""Average service """|                                 The service provided was not good with syndicate bank related to the saving account.The net banking system has got some issue.Their online portal is also not easy to access within.I have to visit the bank for getting the password related to the net banking.|RAJEESH PANDIPARAMBIL IYYAPPAN NARAYANAN KUTTY|                                     , chennai|                                     Reviewed on Feb 26, 2016
 Saving Account|"""Good """|                                 Net banking facilities are good with the Syndicate bank and I have not used. I am having the savings account with them from the last two years of time. Response is good with them and 500 Rupees to be maintained  as minimum balance.|SRI  LAKSHMI|                                     , chennai|                                     Reviewed on Feb 25, 2016
 Saving Account|"""Not satisfied.."""|                                 Syndicate bank lack in service. Without prior intimation they charge high for the salary account. If the account balance comes nil they charge 30 rupees to 40.  I am not satisfied. I am trying to change the salary account. Response is not proper form the bank. They have to interact casually with the customers and they need to give opt answers.|KASINATHAN  KASINATHAN|                                     , chennai|                                     Reviewed on Feb 24, 2016
 Personal Loan|"""Not satisfied.."""|                                 I was not interested in going with Syndicate bank for the personal loan but due to emergency I had availed. I asked for three lakhs and they sanctioned the same amount. They put interest as 1.8% per month. They have not asked me to take insurance.|KASINATHAN  KASINATHAN|                                     , chennai|                                     Reviewed on Feb 24, 2016
 Personal Loan|"""Good Process"""|                                 I have taken my personal loan from Syndicate bank. The services has been very good from them. They been very responsive. The documents was collected on time. The process was fast. The rate of interest was normal. The charges was reasonable too. |ABID  MOHAMMED|                                     , mysore|                                     Reviewed on Feb 24, 2016
 Two Wheeler Loan|"""Good Services"""|                                 My two wheeler loan is from Syndicate bank. The process for the loan was very good. It was completed on time. The rate of interest was also satisfactory. The processing charges was normal. I did not face any hassles.|ABID  MOHAMMED|                                     , mysore|                                     Reviewed on Feb 24, 2016
 Saving Account|"""Satisfactory"""|                                 My salary account is with Syndicate bank. The services are good from them. They are very responsive at the bank. The internet banking facilities are good. There are no charges at all for any of the online transactions. Even the IMPS transfers are not charged.|ABID  MOHAMMED|                                     , mysore|                                     Reviewed on Feb 24, 2016
 Saving Account|"""Average"""|                                 My savings account is with Syndicate bank. The services are average online. The always have a server problem. The portal is always down. The services at the bank are good at the bank. The response is good too. They are very cooperative. There are nominal charges taken for the account facilities. |MOHAMMED INAMUL HASSAN|                                     , bangalore|                                     Reviewed on Feb 23, 2016
 Saving Account|"""Great response!"""|                                 As far as salary account services are concerned, Syndicate bank are providing proper response to the customers. Mobile banking facility was pretty good and user friendly.  Once I approached them for the loan process, they are asking for the letter from the current employer to process the loan amount.|SHANKARA  N P|                                     , bangalore|                                     Reviewed on Feb 13, 2016
 Saving Account|"""Need improvement...in terms of customer service.."""|                                 My syndicate bank saving account is the oldest account which was more than 18 years old. Technically there is no improvement. Their customer service people also not good in product knowledge. Formalities are huge and also they were quiet slow in process. They need to speed up their work. |VIKRAM GANESH SHETTY|                                     , bangalore|                                     Reviewed on Feb 11, 2016
 Saving Account|"""Secured... """|                                 Net banking and transactions will be not fast. However the bank is secured. There are some restrictions in net banking as we cannot open it at all the browsers. However it is something secured. Syndicate bank is not cutting any charge for savings account and that is very good. We can do the things only by visiting the home branch as cannot do at all the branches.|J THIRUMURTHY  THIRUMURTHY|                                     , bangalore|                                     Reviewed on Feb 06, 2016
 Saving Account|"""Excellent Services"""|                                 Syndicate bank is very good in their services. I been using the services for seven years for a savings account. It has been good and hassle free. The rate of interest is good. They do not charge for any of the facilities given. The portal is good too. |SARAVANAN  SHANMUGAM|                                     , bangalore|                                     Reviewed on Feb 04, 2016
 Saving Account|"""Better...."""|                                 This savings account been opened when I was in a childhood. I proactively started transaction for three years. Syndicate bank don't have much benefits or offers as compared to other banks in the market. I have not seen customer service as myself have to go the bank for things done.|ADITYA YOGESH FADNAVIS|                                     , mumbai|                                     Reviewed on Feb 04, 2016
 Education Loan|"""Reliable but time taking"""|                                 The process of getting the education loan from syndicate bank was quite average.The process took more than 4months to complete.They are requiring minimum document to process.The head office formalities takes time.The customer service provided was good.The interest rate applied was also nice|ARUNKUMAR  A M|                                     , bangalore|                                     Reviewed on Feb 01, 2016
 Saving Account|"""Average"""|                                 My salary account is with Syndicate bank. The services are not very satisfactory. They are not fast in the services. They are very slow in responding. I only visit the bank once a month for my salary. I do not use the banking services much. Overall average.|ABHISHEK  KAUSHAL|                                     , lucknow|                                     Reviewed on Feb 01, 2016
 Saving Account|"""Best """|                                 The servce provoded was also good with Syndicate bank.They are the  best in the banking  system available.They have got many available branches with syndicate bank based on the saving account maintained.They are best in service provided.|KARTHIK  M|                                     , bangalore|                                     Reviewed on Jan 28, 2016
 Saving Account|"""No service """|                                 I am not satisfied with the service provided by Syndicate bank based on the salary account maintenance.They don't pick the call of the customer in emergency basis.The online transaction are not done in time.The interest rate applied was quite good|RAJESH  DATTATRAY|                                     , pune|                                     Reviewed on Jan 26, 2016
 Home Loan|"""fast an easy access to get the  home loan"""|                                 Response time and work procedure are the two distinct features of  Syndicate bank . Processing of the  home loan was done within  5-7 working days. Comparatively to all the banks in the market they  are offering 9.65% interest rate. They charged technical charge for the site Rs.4000 which is fixed and legal documentation charges of  Rs.4000.Pre closure and processing fee are zero. |VENKATA SATHAYA KESAVA RAO KANTHETI|                                     , visakhapatnam|                                     Reviewed on Jun 01, 2016
 Saving Account|"""Average services"""|                                 Syndicate bank is quite expensive, as charges are taken for the debit card. It is my salary account with Syndicate bank. The services and response is too slow at the bank. They do have online services. But there is nothing much we can do online. To  sum up it was an average experience..|SREEJU  KRISHNAN|                                     , new delhi|                                     Reviewed on May 28, 2016
 Personal Loan|"""Excellent"""|                                 As I hold my salary account with the Syndicate bank I approached them to take a personal loan. The offered interest rate was quite low and the executives of the bank approached me in a friendly manner. My loan amount got credited to my account in a week time. |SURAPANENI RAVI KISHAN|                                     , vijayawada|                                     Reviewed on May 26, 2016
 Saving Account|"""Needs to be improved"""|                                 Syndicate bank service is not good related to the saving account.They are applying all type of charges in the account in  quarterly basis.In case of cheque book request they take around 3days of time.The ECS payment convenient modes are available in the account for the customer.|D JYOTIRANJAN  DEBATA|                                     , visakhapatnam|                                     Reviewed on May 25, 2016
 Personal Loan|"""Can be improved"""|                                 The service provided was really good with syndicate bank related to the personal loan process.I have taken the loan since I am having a salary account with the same bank.The rates offered was around 14% for the loan.There was preclosure options available but I have not choosed the same.|D JYOTIRANJAN  DEBATA|                                     , visakhapatnam|                                     Reviewed on May 25, 2016
 Saving Account|"""Easy transactions!"""|"                                  Most of my  transactions were made  online and they are completed by transaction password and OTP numbers. Cash withdrawal through ATM networks are very  minimal and I am not aware of the transaction charges. For more than 3 years, I am getting my salary credited through this Syndicate bank account. "|VISWANATHAN  L|                                     , chennai|                                     Reviewed on May 18, 2016
 Car Loan|"""Easy to avail loan in 24 hours"""|                                 I took a car loan for my new car with Syndicate bank which I chose since its a nationalised bank. They give preference to servicemen and also have better interest rate of 10.35% combined with a nominal processing fee of Rs.700. I got the loan sanctioned in about 24 hours which is really quick. Their customer support and management is very satisfactory.|PRAMOD  ATRIPK|                                     , greater noida|                                     Reviewed on Apr 28, 2016
 Saving Account|"""Best """|                                 I am having the salary account with the Syndicate Bank and the customer service is good one with them. Response is also a good one with them and the net banking facilities too, also its secure too. I been with them from the last twelve months.|SYED  ILYAS|                                     , hyderabad|                                     Reviewed on Apr 27, 2016
 Saving Account|"""Not updated service, needs improvement"""|                                 I have a savings account with Syndicate bank which I have been using for the past 10 years. Their ATM transactions were free for same bank as well as for other bank ATMs at that time. They have regular SMS alerts. The service at the branch is below average but their rates and charges is nominal. They have loads to improve in comparison to private banks.|SUJOY  DAS|                                     , burdwan|                                     Reviewed on Apr 13, 2016
 Saving Account|"""Comparitively better than other nationalised banks"""|                                 I have a savings account in Syndicate bank. ATM transactions on same ATM is free but other bank ATM transactions are charged around Rs.25-50 after 3 free ones. The ATM connectivity is not much as they have very few ATMs. The services are comparatively better than other nationalised banks that I have used. The customer service and responsiveness is good enough.|HEENA  SHARMA|                                     , new delhi|                                     Reviewed on Apr 11, 2016
 Saving Account|"""Nationalised bank so affordable"""|                                 I have a savings account with Syndicate Bank. It was the quickest possible account opening I have seen as I gave a request with the necessary documents and the account opening happened within 3 hours. The banking facilities are efficient and the minimum balance to be maintained is Rs.2000. The net banking facility is very tedious. I have not tried the mobile application yet. |SUJEET SUDHAKARAN NAIR|                                     , bangalore|                                     Reviewed on Mar 28, 2016
 Saving Account|"""should be better """|                                 I have one savings account in the Syndicate bank.  As the customers are less in the bank it is not crowded like the other banks.  Only rupees 500 can be maintained as minimum balance.  My concerns are it is not easy to get loans through them and the bank has to improve on response. |BASAVARAJ MALLAPPA MADIWALAR|                                     , bangalore|                                     Reviewed on Mar 26, 2016
 Saving Account|"""Very bad """|                                 The service provided was not good with Syndicate bank regarding the saving account.The minimum balance required in the account was around 1000Rs .They have enough branches but the ATM machines are under maintenance.They require any request to be submitted through the application letter which was not good.|SUNNY  ARORA|                                     , palwal|                                     Reviewed on Mar 16, 2016
 Personal Loan|"""Slow but good rate"""|                                  Syndicate bank took long time to disbursed the personal loan amount nearly one month . Rate of interest charged and processing fee charged were nominal  before three years. Papers works  were heavy  and the formalities  were high  like we have to visit the bank many times. |SYED MOHAMMED NISAR|                                     , chennai|                                     Reviewed on Mar 11, 2016
 Saving Account|"""Good..."""|                                 Syndicate bank is fine for salary account but the disadvantage is queue at the branch. They need to improve and speedup the process. They can introduce token system to avoid a long queue. Interest rate will be 5% for savings account. Response is good at the branch and no doubt in that.|NAGENDERREDDTY P P|                                     , hyderabad|                                     Reviewed on Mar 09, 2016
 Car Loan|"""Best for car loan..."""|                                 I would say Syndicate  bank is the best bank for car loan. Process was too fast I got it within 24 hours. Services part also good. Syndicate bank providing maximum loan amount based on our salary and also previous track. Customer service is good especially shanthi nagar manager who did every thing on a good manor. |ANAND  KUMAR|                                     , bangalore|                                     Reviewed on Mar 07, 2016
 Saving Account|"""Have to improve."""|                                 They are average in the service since they are government organization.The interest rate applied on saving is very less which was around 4% for the salary account with Syndicate bank.They are not giving proper response for the mail sent from the customer end|RAMASWAMY  K|                                     , bangalore|                                     Reviewed on Mar 07, 2016
 Saving Account|"""Good Services"""|                                 Syndicate bank is good in their services. I have not faced any kind of difficulty yet. I been using the services for the last seven years. The response has been good. I hold a savings account with them. They do not have a net banking option. Overall it has been good. |PUNEET  SHARMA|                                     , faridabad|                                     Reviewed on Mar 04, 2016
 Saving Account|"""Excellent service """|                                 They are good in service provided and I get best information about the syndicate bank in the the Internet search.They have provided IMPS options to the customer which is very flexible.They have many facility available for the customer.They require a minimum balance of 1000Rs in the salary account|PRAVEEN KUMAR TIWARI|                                     , new delhi|                                     Reviewed on Mar 03, 2016
 Car Loan|"""Very good servicer """|                                 The service provided was good with Syndicate bank related to the car loan application.I like the transparent service provided regarding the loan process.The interest rate applied was very good with syndicate bank related to the car loan.|PRAVEEN KUMAR TIWARI|                                     , new delhi|                                     Reviewed on Mar 03, 2016
 Saving Account|"""Needs to improve on their customer service"""|                                 Customer service was normal in syndicate bank.It was very difficult to get solutions from customer care., No receipts and balance enquiy after last transaction in ATMS , No sms alert . Monthly statement also not coming. Even salary credit sms alert not coming . Company provided this account. They should impropve their services|BALAMURUGAN  S|                                     , coimbatore|                                     Reviewed on Aug 11, 2014
 Personal Loan|"""Wonderful experience"""|                                 It was a great experience of availing a personal loan from Syndicate bank. My salary account is with them and the EMI is getting deducted every month. Syndicate bank is very nice. The reply through email is very fast. Whatever query I make they respond very quickly through email. Internet banking is really superb. Best part is partial payment is allowed without any charges. Rate of interest is quite similar to private banks but no extra charges levied by the bank. Just a week before they upgraded the website. I am also holding a credit card and I am very happy about their services. |DHARMENDRA  SINGH|                                     , davanagere|                                     Reviewed on Aug 01, 2014
 Saving Account|"""Best Service Overall"""|                                 I get my salary on Syndicate Bank, its very excellent service whenever i visit they immediately solve my issues they never said go and come for any request, only thing passbook printing issue they said to come tomorrow but i understand, response is good i am very happy with service.|MAHINDRA  BALMIKI|                                     , new delhi|                                     Reviewed on Jul 28, 2014
 Saving Account|"""soft ness of banking"""|                                 syndicate bank is so soft with banking experience its open many scheme time to time for customer i like to thats scheme  its atm,branches & other loan facilities is easily available. banking experience with syndicate bank vary soft its a best bank . |arvind gupta|                                     , jaipur|                                     Reviewed on Jul 27, 2014
 Saving Account|"""More improvisation in all services"""|                                 Being a government bank, its not up to the mark. If we visit the Syndicate bank ATM, there is no money and if i visit other ATM's, there is limited transactions. If we want us to reflect my name in cheque book, there needs to be 25,000 minimum balance to be maintained.|MOHAMMED ZAKI HUSSAIN|                                     , hyderabad|                                     Reviewed on Jul 26, 2014
